index,text,year
70,"Very sad to see the state of #punerailways station
Not very far from repeating #elphinstonetragedy it’s the holidays n overcrowded n not one #policeman to handle. Railways should be #privatised #SmartCities 
@PuneDailyNews
 #metro #Pune #IndianRailways",2017
71,"The combination of train journeys and the sound of ""Chai-chai"". This sound has become synonymous with Indian train journeys. #IndianRailways",2017
72,"Heres a thought.. If europe wants immigrants why dont you open the doors for indians... We are like COOL! 
@AsYouNotWish
 @TarekFatah
 @TRobinsonNewEra
 @AMDWaters
 @KTHopkins
 #india #IndianRailways",2017
73,#IndianRailways can throw many multibaggers in future. Dig your gems,2017
74,"Dear Passenger,22812 is 14:28 hrs behind schedule on 30-12-2017 14:17.Inconvenience is regretted.Enroute/ boarding passengers check 139 for correct dep. time. #IndianRailways #BulletDelays ... 
@PiyushGoyal
 @RailMinIndia
 Cant understand the kind of inconvenience the rail regrets",2017
75,"#IndianRailways #Jalore #rajasthan
डीआरएम रेल्वे राहुल गोयल आज जालौर दोरे पर पहुंचे| यहां गोयल ने रेल्वे स्टेशन की व्यावस्थाओं का जायजा लिया|",2017
76,"First time in my whole life i saw a train arrive at the platform at its expected arrival time.
Tears started rolling out of my eyes seeing this coz aise anmol nazare aksar #IndianRailways me dekhne milti nahi!! So happy 
@PiyushGoyalOffc
 with such services in this chilling winters",2017
77,"Feels good traveling in a 'clean' train where regular cleaning is taking place.. Saw inspections happening at multiple station halts and most of the platform stations along the east coast zone were 'clean'.
Change for good!
#indianrailways #railminindia",2017
78,"*Meanwhile in Tamil Nadu* #IndianRailways 

""Hindi? Tamil??""

Me : ""Hindi""

""Main bhi hindi wala hoon""",2017
79,It took seventeen hours and a half to get us out of erstwhile BNR territory. Just imagine the expanse! #BengalNagpurRailway #SouthEasternRailway #IndianRailways,2017
80,"Like airlines & hotels, #Railways could soon be dishing out discounts on tickets if trains are not fully booked: Railway Minister #PiyushGoyal. #IndianRailways has been pushed to such extent by the power centre. Discounts are not important, maintain cleanliness and hygiene",2017
81,"Discrimination between 
@Central_Railway
 and 
@WesternRly
 is so blatant in #Mumbai. How are commuters so indifferent to it?
#IndianRailways",2017
82,"If #IndianRailways may consider providing discounts as announced by 
@PiyushGoyal
, the passengers to gain most are those travelling by the #Shatabdi, #Humsafar, #Rajdhani which are not running to their full capacity. Instead of discounts, remove the flexi and special fares",2017
83,"Due to miscreant activity in Kiul-Jamalpur section of Eastern Railway train Services has again been stopped by ER at Kiul point from 07.00Hrs. 

#IndianRailways",2017
84,"Do you want to teach ur kids maths? send dem to #IndianRailways website, everytime u want to check ur pnr status it wants you to add some random digits, quite fun.",2017
85,"Appalling lack of the forgotten movies, ballet, documentaries about Indian railways and all the curiosities that used to comprise the Christmas TV schedules early in the mornings. Poor show.",2017
86,Travelling to Jaipur from 12181. AC1 cabin is dirty n washroom stinking. #IndianRailways #PMO,2017
87,"Kerala Government has laid a strong path for rail development in the State with the founding of Kerala Rail Development Corporation, a joint venture between the Kerala Government & Indian Railways in which both have equal shares.",2017
88,"Why provide timings when you cannot run on time 14+ hours late  #IndianRailways 
@PiyushGoyalOffc
 @PiyushGoyal
 #pathetic.",2017
89,"क्या जानवर भी भगवान की पूजा करता है? 
#यात्रा #debate #IndianRailways",2017
90,#IndianRailways sucks!!! Departure time was 10.50 am and its  already 12.00 pm  . We should learn something from #Japan,2017
91,We should have uber like rating for Indian railways too!,2017
92,Stuck at gorakhpur cantt since hour and half..Child crying..Paid around 5600 rupees for tatkal ticket AC 2 tier..Train number 15017..#railminister #IndianRailways ..Who is responsible for this mental harassment..You Ministers should be forced to travel by train only..,2017
93,"#IndianRailways 
I am traveling in Raptisagar express 12512 coach B2. Lot of cockroaches inside the coach and also watter leakage at toilet side. Do needful.",2017
94,"Madarchod Indian railways, it costed me Bombay to Bangalore flight because it was fuckin 11.5 hours late. Die motherfuckers.",2017
95,#PiyushGoyal #IndianRailways do we guidelines for late running train 12488.,2017
96,"Indian Railways देखें Cctv camera  द्वारा  #वेदों_की_सच्चाई
सच बनाम झूठ
आइए जानें क्या है गायत्री मंत्र का सच
यजुर्वेद अध्याय  36 मंत्र 3
विचार करें क्या महर्षि दयानंद जी वेद ज्ञान दाता से भी बड़े हो गए जो उनके बोले गए मंत्र में भी फेर बदल कर दी?  

श्रद्धा MH1 02:00 से 03:00",2017
97,"Is #Twitter #Facebook management/help by Indian Railways a successful one ? 
@PiyushGoyalOffc
 @RailMinIndia
 @rajtoday
 @thekavitasharma",2017
98,#IndianRailways train no 22113 delayed more than 4 hours. Still no signs of catching up.,2017
99,"Worst service of indian railways in last 10 years 

#IndianRailways #Railways #railway #trains #travel",2017
100,My train is late by 16 hrs what should I do to go to my destination now? #IndianRailways #Varanasi,2017
101,"Brilliant service by Monu Kumar. 
#shatabdi 
@PiyushGoyal
 #indianrailways
PNR:2240602740,Train:12040, C9 37",2017
102,"#IndianRailways #Railway_ticket
I booked Tatkal ticket from my hometown. I will not have original Tatkal ticket with me in train in journey.",2017
103,"Never underestimate the power of Indian Railway . I thought 1 hour is ok to be late but 6 hours is just great. 
#Indianrailways. #Goa2018",2017
104,"12061 standing somewhere after starting frm Habibganj last 1 hr without any updates ;
All passengers affected  in winter #IndianRailways",2017
105,#IndianRailways #NarendraModi it will be great if we can have toilets in all platform. There is none in Pf4/5 which is painful for passengers,2017
106,Need a help desk on every metro city railway station for foreigners. Today saw someone misleading them. #NarendraModi #IndianRailways,2017
107,"16032 अंडमान एक्सप्रेस 4 घंटे से ज्यादा की देरी से हजरत निजामुद्दीन रेलवे स्टेशन पर; इस बार छुटिया स्टेशन और ट्रेन में ही
#MerryChristmas #IndianRailways",2017
108,"My train 13238 is 15 hrs late n still counting . What to do now?  
@IndianRailMedia
 @PiyushGoyal
 @PiyushGoyalOffc
 #IndianRailways",2017
109,"#IndianRailways 
We are traveling from Howrah Mumbai mail, there is no water in toilets. Log pareshan ho rahe hai. PNR: 6209621896",2017
110,"It's really frustrating I m having tkts in Duronto exp 8263528847 as m travelling in n Aravali exp PNR no 2716968083 which is 2 and half hours late , I m going to miss my Duronto express#piyushgoyal#indianrailways",2017
111,#IndianRailways what the hell is going with this 22409 it's really by 7 hr and still running late,2017
112,"Parents travelling on PNR 6706019340, train is very filthy, please take action #Railminindia #IndianRailways",2017
113,"#IndianRailways just boarded rajdhani express from new Delhi to Guwahati and shocked to see the toilet conditions , it's ugly and pathetic.",2017
114,You can never trust Indian railways.. Even if the train is on time it will be delayed unnecessarily at some unknown station. Train no 15632 at Alipurdwar for 2 hours #IndianRailways,2017
115,Reached Kalyan at 7 in the morning and still stuck at Ghatkopar in a super fast train (12361) stopping here and there more than the local trains do . All thanks to great #IndianRailways,2017
116,#IndianRailways #indianrailway u talk of bullet train.but could not find a platform for a train running at time..12566..stranded at lkn since last 2 hrs and hence will run late now,2017
117,"#IndianRailways 
#shameonyou 
#14220
This train from lko to bsb stop at every station may be because of low visibility do some we not need bullet train we want all train run on time",2017
118,#indianrailway #IndianRailways tejas express (bom - goa) What a magnificent train but what a poor schedule.. express train waiting at each and every station. 2 hour delay. poor service - Indian Railways.,2017
119,"#IndianRailways #indianrailway 
The resonance frequency of the suspension for the coaches is kept as close as possible to 72 bpm or 1.2 Hz while designing.
The human body is most comfortable at 1.2 Hz frequency (normal heartbeat) – which is why people sleep soundly in trains.",2017
120,"#IndianRailways #PiyushGoyal At lucknow, for me, 5th time in a row, another train, train no. 22454 made to stand at outer for 2 hours without any reason. Something is horribly wrong with ur people. We pay to travel and we pay while we travel. Infuriated. Still waiting.",2017
121,"#IndianRailways #piyushgoyal #IRCTC booked ticket with pnr no. 6109718844, a senior citizen passenger aged 85 was allotted middle birth, your system has got nuts.",2017
122,The Toilet of Train No. 18477 coach: B1 is Smelling like hell. Can't able to sit even in the AC coach. Please make it clean as early as possible. #cleaning #IndianRailways #drm #PiyushGoyal,2017
123,"#IndianRailways 
@PiyushGoyalOffc
 -  The worst train is Indian railways... And having worst management...",2017
124,Stopping 12113 Nagpur garib rath  on outer of nagpur station. Why not stop it on Ajani station if there is no signal for Nagpur station. It will be more helpful for the passenger who live near Ajani station #centralrailway #IndianRailways #indianrailway,2017
125,"Travelled without light in coach B6 of 22824 Bhuvaneshwar Rajdhani through night. Heat blowers not working, temperature inside remained freezing. No support to solve the problem at any stn. till Gaya. Mobiles dead. A nightmarish experience. #IndianRailways 
@PiyushGoyalOffc",2017
126,"#indianrailways It is clearly mentioned in e tickets that lunch n dinner thali (veg) costs 50 Rs n non veg thali costs 55  Rs , then why 110 n 120 Rs is charged for veg n non veg thali? Pantry guys never mention the rates of 50/55 Rs. They always mention 110/120 Rs. #piyushgoyal",2017
127,"#railindiaministry
PNR 2440520010 /C7 4 KGM12039
nice food and clean coach and awsm service, keep it up #indianrailways 
@RailMinIndia",2017
128,"#Indianrailways Not able to get updated status of train neither on IRCTC website nor on 139.  
@sureshpprabhu",2017
129,#IndianRailways महोदय मैं गोंडवाना एक्स्प्रेस मे एस 2 मे 32 बर्थ पे हूं लेकीन उसमे बहुत गंदगी है आपसे विनंती हैं की जल्द से जल्द सफाई करवाय,2017
130,"Famished.  Lost luggage in the scanning chaos at jodhpur junction.*vacation ruined #IndianRailways  any hopes?
@indianrailway__",2017
131,"Indian Railways Organization for Alternate Fuel (IROAF) has been awarded the National level “Golden Peacock Award for the Year 2017 for Eco-Innovation”
IROAF received the award for substitution of fossil fuels (Diesel) by environment friendly CNG in DEMU passenger train services.",2017
132,"Just like #IndianRailways #Tamilnadu #GovernmentHospitals too should outsource #Housekeeping Department 
For the sake of betterment",2017
133,"Mouse in 3rd AC Train number 12425 Coach B10. Indian Railways still disappointing.  
@PiyushGoyalOffc
 @IRCTC_Ltd
 @akshaynatu
 @ishanadvance",2017
134,"We are providing Rail News related to Tamilnadu. We are not official handle of Southern Railways / Indian Railways. We do work with public of Tamilnadu for better future of Railways.

If you have any news pls mail us at contact.tnra@gmail.com

Thanks
TNRA Team",2017
135,"Crumbling infrastructure of Indian Railways leads to another train derailment and this time at New Delhi Railway Station

New Delhi Railway Station must be privatised banning entry of non-passengers like at airports

The entire train station is like an open dumpster",2017
136,"Both numbers of IRCTC, 01139340000 and 01123340000, listed on IRCTC are perennially busy 24x7 (I am sure not working). Emails are not replied to. What level of customer service is this?
@RailMinIndia
 @IRCTC_Ltd
 @PiyushGoyal
 #IndianRailways",2017
137,"Official 
@Twitter
 account for the support to passengers of Indian Railways is changed to 
@RailwaySeva
. Please send suggestions and complaints at this handle.",2017
138,Boss this Chennaiyil Thiruvaiyaaru is running late like 90s Indian railways.,2017
139,"In Focus:
-BHEL gets 672 cr order from Indian Railways
-L&T gets Delhi Expo Centre phase-I contract for 2,790 cr
-Tata Power wins mining license project in Russian Far East
-EID Parry to hive off its bio-pesticides business to Coromandel on a slump sale basis for Rs 338 crore.",2017
140,"Thanks to 
@Uber_India
 and #NammaMetro I was able to catch my train. Also, #indianrailways thanks for the 10 minute delay. ",2017
141,"Sir still not have any idea about my bike booking from ndls to bbs as tracking not showing loading date.  This is probably due to i refused to pay to broker for loading.  My prr no.  4000696003 
@IndianRailways
 @PiyushGoyal",2017
142,"Almost all trains are late on western Railway corridor!

Due to double laning work going in full progress!!

#indianRailways
#WesternRailways 
#AbuRoad",2017
143,This UTS App by Indian Railways is a godsend. Saves so much time avoiding the queues in local stations. Amazing work. Making life easier and travel simpler :),2017
144,Idris Ali speaks on the need for the Indian Railways to be systematic and supportive towards poor and unorganised people of the country  #ZeroHour,2017
145,"JUSTIN | Railways

The Indian Railways does not have any proposal to increase fares : Govt.",2017
146,No Debit/Credit Card of any bank has been restricted by IRCTC 4 acceptance on any of Gateways as has been misrepresented by some of the news,2017
147,"Took the baton of 
@RailMinIndia
 from Shri 
@SureshPPrabhu
. Aiming towards better mobility, connectivity & service for the people of India.",2017
148,"158 seats were available but my choice of seat was not given to me. What is the criteria of booking? Uploading my ticket as well. 
@PiyushGoyal
  @RailMinIndia",2017
149,"Magical 
@RailMinIndia
 @indianrailway__
 @GM_NRly
 you made  train no. 12303 late by 6 hours and counting goes on within a distance of 2 hours from mugal sarai and allahabad. Applaud for you",2017
150,"@PiyushGoyal
, 12428 रीवा सुपरफ़ास्ट एक्सप्रेस, पूरे ट्रैन में सफाई का नामोनिशान नही है,सीट पानी मे गीली,फटी,हुई है,जनता किस बात के पैसे देते है।जब हमे किसी तरह की सुविधा नही मिलती,एक तो 15hr ट्रैन देरी से चल रही है। सुपरस्टार ट्रैन की ये हालात है। 
@RitiPathakSidhi
 @RailMinIndia",2017
151,"Suffering from severe diarrhoea.Need ORS sachets.Travelling from B3, seat no 50,Prayag Raj express NDLS TO ALD 
@PiyushGoyal
 @PiyushGoyalOffc
@manojsinhabjp
 @RailMinIndia",2017
152,"https://m.jagran.com/bihar/saharsa-civic-17278169.html…आमान परिवर्तन में विलंब से ठहरा है कोसी-मिथिला का मिलन 
@ECRlyHJP
 @spjdivn
 @GM_ECRly
 @RailMinIndia
 @PiyushGoyalOffc
 @DarbhangaLive
 @ConsumerWelfare
 @katiharfan
 @ashutosh_raman
 @KoshiXpress
 @RailSamachar
 @sp12__
 @pappuyadavjapl
 #Bihar #saharsa #MannKiBaat",2017
153,"22406 J1 में हूँ सुबह जगा हुन तो बाथरूम में पानी ही नही आ रहा है पूरे बोगी में कोहराम मच हुआ है #indianrailway 
@RailMinIndia
 @PiyushGoyal",2017
154,"भारतीय रेल कभी समय पर पहुच ही नहीं सकती. मौसम साफ है कोई फॉग नहीं फिर भी समय से 2 घन्टे लेट है ट्रेन -22907
@RailMinIndia",2017
155,"माननीय रेल मंत्री जी आपने तो नियम में बदलाव किया था लेकिन यहाँ तो अभी भी अवैध वसूली किया जा रहा है , अभी अभी कुछ rpf के 2 ,3 जवान आये और अवैध वसूली करने लगे मना करने पर जेल भेजने की धमकी देने लगे train no 15647 guwahati exp  
@PiyushGoyal
 @RailMinIndia
 @NRRPF bogi no s13 time 4:00",2017
156,"Pnr-6709501832
Have a RAC, SO WOULD I GET A NEW PILLOW AND BEDSHEETS OR WE HAVE TO SHARE THE SINGLE ONE ??  
@RailMinIndia",2017
157,"Train no 12440 is unnecessarily late by more than 3 hrs 
@RailMinIndia
 # kindly look into this #",2017
158,"Just now board the train frm kopargaon, no light in toilet.pnr-8764642824.
@RailMinIndia",2017
159,"Sir, travelling in 18518, B3, pnr- 6309085980, RAC ticket still not given birth... whereas  W/L tickets given confirmed birth... TTE Mr.s.c.munda is incharge, Pl. enquire... Train just before Titlagarh station...  
@RailMinIndia",2017
160,"please run the the train no. 12582 on time. Why these trains are running late?Are we not paying? please do something the train is standing at station from last 20 minutes. 
@RailMinIndia",2017
161,"Train 10111 konkan kanya exp S7 boggie still no response 
@RailMinIndia
 @PiyushGoyal
 @ndtv
 @abpnewstv 
@nanditadas
 @PMOIndia
 HELPPPPP!!!!!!!!!",2017
162,"Refund if not received for canceled ticket on irctc whome do we contact 
@IRCTC_Ltd
 @RailMinIndia",2017
163,"https://youtu.be/7ia3jpPNwPk 
ट्रेन में टायलेट न होने से यात्रियों की जान पर बन रही है, पिछले माह हो चुकी युवक की दर्दनाक मौत 
@RailMinIndia
 @PMOIndia",2017
164,"Taking the initiative further I would like to thank Then Railway Minister 
@sureshpprabhu
 and now 
@PiyushGoyal
 for giving best facilities to Indian Railways..for bringing new tech .promptly replying and solving issues on Twitter..Highly appreciated 
@RailMinIndia
 @PMOIndia",2017
165,Yes 3 unauthorized commuters (entire fly )traveling in disable coach in 6.11pm churchgate to virar. the man beat me n the other lady pulled my hair.THERE'S SECURITY 4 LADIES BUT THERE'S NO SECURITY 4 DISABLE LADIES IN THE DISABLE COACH RESERVED 4 DISABLE,2017
166,"Please share action plan with 
@RailMinIndia
 to prevent this type of accident lost to Life if Citizen and needs to public brigde at same place could be a solution 
@PiyushGoyalOffc
 @RailMinIndia
 @drmbct
 @rpfvapi_",2017
167,"Hey I really want to appreciate what Bhatapara's IRCTC did.
I was in a hurry and asked for soft drink. The guy immediately passed the bottle with no cooling charges which is commendable.This cooling charges is all because of people who serves in train 
@IRCTC_Ltd
 @RailMinIndia",2017
168,"https://x.com/fatimadsouza6//FatimaDsouza6/status/946854058710544384… please check what victim handicapped women statement after harassment of unauthorized commuters in disable coach, how these unauthorized commuters behave with the disable commuters, at least Railway should learn that FIR should be registered",2017
169,"Hi, I am from Tpj/SR Tpj serving one of the busiest station in SR but Not yet connected daily Intercity or Night train connectivity with SBC/SWR . Sir kindly pls taken action to fulfill this need..
@RailMinIndia
 @PiyushGoyal
 @ccmsrly
 @GMSRailway
 @DRMTPJ",2017
170,"@RailMinIndia
. Can any railway  staff or official use the urinals  built at outskirts of   Darbhanga Jn  in Bihar.  One amongst  highest revenue -generating Jn has  the dirtiest the quite unusable   urinal globally.We voted in strong ebullience only  to get callously # cheated",2017
171,"@rpfncrald   
@Uppolice
    ncr1770   Kindly look into the matter immediately and post your comments, action taken",2017
