index,text,year
29,"Ugh! 
@RailMinIndia
 @RailwayNorthern
 @AshwiniVaishnaw
 train no. 04060 is delayed by 0:30 hours. This is disrupting my entire schedule! #TrainDelay #IndianRailways",2024
30,"Off to Darjeeling, the queen of Hills! 
Did some Leetcode questions in the morning..
Watching the backend section of Web-dev bootcamp by 
@yu_angela
 in train!
Traveling × coding can be hard when you've to watch over your luggage XD
#IndianRailways
Day 11 of #100DaysOfCode",2024
31,"Sarwoday SF  12 ghante late chal rhi hai... Log garmi mai behos ho rahe hai mathura station par .  #latetrain #indianrailways
  
@RailMinIndia
  @AshwiniVaishnaw",2024
32,"Just now booked tickets at #VandeBharat from #Bangalore to #Chennai. To my utter surprise, they didn’t give any option for #NonVeg food. By default, it is #veg food. Isn’t this food jihad by the #Government ??
#foodjihad #IndianRailways 
@INCIndia
 @BJP4India
 @RailMinIndia",2024
33,"A major problem of Indian railways is that when it can arrive before time ,it still does not!
Airlines takes pride in arriving before time whereas for railway it’s a crime
#indianrailways #irctc #india #railways 
@IndianRailMedia
 @RailMinIndia
 @IRCTCofficial",2024
34,"""
@RailMinIndia
 Why does train 05722 keep getting rescheduled repeatedly? This is highly unacceptable and inconvenient for passengers. Please address this issue urgently. #IndianRailways #Rescheduling #PassengerConvenience""
@IndianRailMedia",2024
35,#vande #bharat #express is good but only needs to improve timing as it reaches before time and gets halted at different places unnecessarily. If they re look it can be much before schedule #irctc ##IndianRailways,2024
36,"Train khulne se pehle late ho jati hai ....yaar Congress ko vote de kar hataya ab wapas Congress era me ja rhe hai. 
Railway minister of Gujarat and Maharashtra 
@AshwiniVaishnaw
 ji beda gard kar diya aapne. 
#IndianRailways",2024
37," Over the last decade, India's train network has expanded rapidly, integrating high-speed rail projects and modernizing stations. With improved connectivity, travel has become faster, safer, and more comfortable. #IndianRailways #Modernization #HighSpeedRail",2024
38,"After a long time traveling in a train with a 13hrs delay time. 
Hats off to the India Railways for maintaining the same. 
Indian railways be like.. jaldi pahuch k kya karoge 

#IndianRailways 
@IndianRailMedia
 @IRCTCofficial",2024
39,"Trapped in Jan shatabdi 
#IndianRailways",2024
40,"Due to rise in speed, trains arrive before time and have to wait hours at stations to match arrival time of next station. Why can’t 
@Indianrailways_
 revise the time to spare public and railway staff the hardship! 
@RailMinIndia
 @AshwiniVaishnaw
 @PMOIndia
 #IndianRailways",2024
41,"During my recent trips in premier trains, I can see Indian Railways touching new lows.. Is it some kind of coincidence or even you are experiencing the same?
#Indianrailways",2024
42," The past ten years have marked a technological revolution in Indian Railways. From online ticketing systems to AI-driven train operations, these innovations have enhanced efficiency and passenger convenience. #TechInnovation #IndianRailways #FutureOfTravel",2024
43,"Just had a fantastic experience using the 
@RailMadad
 app! The interface is user-friendly, and the response from the service team while on the train was impressively quick. Kudos to Indian Railways for this great initiative!  #Travel #IndianRailways
@RailMinIndia",2024
44,"CONCOR's Sanjay Swarup prioritizes margins over price cuts. Expects 18-20% volume growth in FY25 & maintains strong market share. Eyes on further gains with new product launches. 

#CONCOR #Logistics #IndianRailways",2024
45,"Window seat, Motivational songs and a fire breathing 12922 Flying ranee express! Thank you so much 
@drmbct
 @AshwiniVaishnaw
 for the outstanding experience! Kudos to the superb run from PLG to BYR. #IndianRailways #flyingranee",2024
46," Indian train stations have undergone remarkable transformations in the past 10 years. Revamped with state-of-the-art facilities, Wi-Fi, and green initiatives, they're redefining travel experiences for millions. #SmartStations #IndianRailways #Infrastructure",2024
47,"The #Punjabprotests have really taken a blow at the #IndianRailways my journey in Vande Bharat from SMVDK to NDLS is already delayed by 8 hours and still, there isn’t surety about its departure from my station, forget about its arrival in Delhi. 
@AshwiniVaishnaw
 @IndianRailMedia",2024
48,मैं रेलवे के एक स्पेशल ट्रेन में सफर कर रहा हूं। मेरी ट्रेन 9 घंटे से ज्यादा लेट है। जिस कारण मुझे घर जाने के लिए बस या अन्य साधन नहीं मिल रहा है। क्या मैं रेलवे से कोई मुआवजा ले सकता हूं। कृप्या सलाह दें।#IndianRailways #railways,2024
49,"Train 05252's constant rescheduling is beyond frustrating! From 4 PM to 7 PM, now delayed until 10:15 PM, that's over 6 hours wasted! Urgently need to reach home but stuck due to unreliable service from Indian Railways. #IndianRailways 
@AshwiniVaishnaw
 @IRCTCofficial",2024
50,"There are many shortcomings in the service of #IndianRailways but if I attempt to call out any misinformation or unjustified criticism, the going gets so tough. It then comes down to name-calling - 'inept babu', 'bureaucratic privilege', 'entitled', etc. Quite an unequal game!",2024
51," Train Update: 

Train 03418 (UDN - MLDT), originally set to depart at 12:30 PM on 14.05.24, rescheduled to 6:30 PM, is now further rescheduled to 9:30 PM today.

Please plan accordingly. Safe travels!  #TrainUpdate #IndianRailways",2024
52,"Train 12102 already running 6+ hours late and now stuck at Khadewali #mumbai station for 40+ minutes. How is it possible that it hasn't received clearance yet? 
@IndianRailMedia
 @RailMinIndia
 @RailwaySeva
  
 #IndianRailways #TrainDelay #PassengerProblems #Why",2024
53,"Who is this Manju Soni?!?
Every once in a while when the aunty sitting across touches her phone, the phone announces in a firm voice ""Manju Soni ki Jai"". 
#wtf
#indianrailways",2024
54," India's train network now connects even the remotest regions, fostering economic growth and cultural exchange. The expansion of routes and frequency of trains has made travel accessible to all. #Connectivity #IndianRailways #EconomicGrowth",2024
55,"Never ever a train arrived effing on time at KJM! 

That too source of the station being SMVT, YPR and SBC! 



#IndianRailways",2024
56,"""Hey 
@RailMinIndia
   @IRCTCofficial
 , 
@AshwiniVaishnaw
  sir 
why is Gomti Express (12420) running late daily? Passengers are facing inconvenience due to consistent delays. When will you take action to address this issue? #GomtiExpress #IndianRailways #Delay""",2024
57,"#DidYouKnow For starting the Rajdhani Express in 1969, extensive work had to be undertaken along the route to make the track suitable for running a high speed train. The most important concern was safety at level crossings where alarm warning bells were installed. #IndianRailways",2024
58,"#UTSMobileApp मंडल में चलाया जा रहा है UTS MOBILE APP जागरूकता अभियान ,वाणिज्य कर्मियों द्वारा रेल यात्रियों को दी जा रही है UTS MOBILE APP से टिकट बनाने संबधी जानकारी #IndianRailways 
@RailMinIndia
 @gmwcrailway
 @wc_railway
 @drmkota
 @drmjabalpur
 @AshwiniVaishnaw
 @DarshanaJardosh",2024
59,"Awake at this hour thanks to 
@RailMinIndia
 . 
Not by Choice but by force. 
What a painful experience with #IndianRailways  in such heat!
Anyone listening? 
@AshwiniVaishnaw
 @narendramodi
 @PMOIndia",2024
60,"#DidYouKnow During the year 1855-56, when the rail line extended up to Raniganj, 100,000 tons of coal were transported from there to Calcutta, while by 1860, 50 collieries had started functioning, the production and transportation then increased to 282,000 tons. #IndianRailways",2024
61,"#DidYouKnow After the Government of India took over the management of East Indian Railway in 1925, it was organised into six divisions - Howrah, Asansol, Dinapore, known as lower divisions and Allahabad, Lucknow & Moradabad, known as the upper divisions. #IndianRailways #History",2024
62,"#Jaipur: रेल यात्रियों से जुड़ी खबर 

अजमेर–जम्मू तवी रेल सेवा रहेगी रीशड्यूल, लिंक रैक के देरी से आने के कारण रहेगी रीशड्यूल, 12413, अजमेर- जम्मू तवी आज 2 घंटे 30 मिनट देरी से 16.45 बजे हुई रवाना
#IndianRailways",2024
63,"#RVNL shoot up due to  company bagged an order from South Eastern Railways !!

#IndianRailways doing huge spending on railway infra #Rvnl #Ircon will get the most benefits in short term (3 to 5 yrs.)

#Komalsecurities #StockMarket #Investing #Equity #Nifty50 #Nse.",2024
64,"भारत में किस रेलवे स्टेशन पर है सबसे ज्यादा प्लेटफॉर्म ? 
.
.
#Howrah #railways #railwaystation #indianrailways  #TheSootr",2024
65,"#Jaipur: रेल यात्रियों से जुड़ी खबर 

जयपुर-रेवाडी-जयपुर स्पेशल रेल का 2 स्टेशनों पर अतिरिक्त ठहराव, गाड़ी संख्या 09635 का कोलवाग्राम व अजरका स्टेशनों पर अतिरिक्त ठहराव, अन्य स्टेशनों पर ठहराव और समय सारणी रहेगी यथावत
#Indianrailways #SachBedhadak",2024
66,"#Jaipur: रेल यात्रियों से जुड़ी खबर 

किसान आंदोलन के कारण रेल यातायात प्रभावित, रेलसेवाएं रद्द/आंशिक रद्द/मार्ग परिवर्तित रहेगी, अम्बाला मण्डल के शंभू स्टेशन पर चल रहा किसान आंदोलन, अम्बाला मण्डल से जाने वाली 14 ट्रेनें हुई रद्द
#IndianRailways #SachBedhadak",2024
67,"#Jaipur: रेल यात्रियों के लिए अच्छी खबर 

यात्रियों की सुविधा हेतु डिब्बो में अस्थाई बढोतरी, वलसाड-भिवानी-वलसाड स्पेशल में बढ़ाए कोच, 01 थर्ड एसी व 02 द्वितीय शयनयान श्रेणी कोच बढ़ाए
#IndianRailways #SachBedhadak",2024
68,"#Dausa: चलती ट्रेन की बोगी में धुआं उठने से मचा हड़कंप

ट्रेन संख्या 19402 लखनऊ अहमदाबाद एक्सप्रेस की घटना, ट्रेन को 15 मिनट तक भाकरी स्टेशन पर रोका गया, बांदीकुई से चलकर दौसा की ओर आ रही थी ट्रेन, ट्रेन के लेदर चिपकने से उठा धुआं
#IndianRailways #SachBedhadak",2024
69,"#DidYouKnow It was in January 1851 that the gauge of our Railways was fixed by Lord Dalhousie at 5'6"", which was midway between the traditional 4'8.5"" and Brunel's longest gauge of 7'1"". The dimensions had an immediate impact on land acquisition. #IndianRailways #History",2024
70,"He was late by an hour & half while reaching Secunderabad but gun time at SBC. WAP 7, thundered #Railfan #IndianRailways",2024
71,"#DidYouKnow As a tribute to Mahatma Gandhi, the EIR started a train called Janta Express on October 1st, 1948 on the eve of his first birthday after his death, which consisted of only third class coaches. It initially ran from Patna to Delhi and later upto Howrah. #IndianRailways",2024
72,"#DidYouKnow On East Indian Railway, all production activities in workshops were diverted towards the war effort from 1914-18. Jamalpur and Liluah workshops manufactured shrapnel and high explosive shells for the war in Mesopotamia, East Africa, Egypt & Palestine. #IndianRailways",2024
73,"#DidYouKnow The GM of East Indian Railway at the time of Independence and Partition in 1947, was Khan Bahadur Ghulam Faruque, the first Muslim GM of a Railway, who went on to become the Chairman of Pakistan Railway Board and Governor of East Pakistan. #IndianRailways #History",2024
74,"service on Himgiri Express (12331)! Late by 8-9 HOURS , diverted routes without warning, cramped seats unfit for anyone over 6 feet, & non-functional AC! 
@IndianRailways
, this is UNACCEPTABLE! Passengers deserve better treatment and communication! #HimgiriExpress #IndianRailways",2024
75,"For last 12 hours There is no Water In ANAND VIHAR  TERMINAL RETIRING ROOM . Kindly Solve the issue or else arrange some water. I am facinga log of difficulties in staying . #IndianRailways  
@IRCTCofficial
  #indianrailways #RailMinIndia #railminindia",2024
76,"The second worst thing about India is Indian Railways , first one still remains the biharis inside",2024
77,#indianrailways - Sad to see the condition of Indian railways. Train #12222 delayed by ages. Indian railways have gone to the dogs. Least bothered about the tax paying citizens and the travellers. The apology is only for the namesake.,2024
78,Indian railways without Biharis>>>>>>>>,2024
79,"Why kanpur central to lucknow jn.memu train can stopped in manak nagar station 04298
#indianrailways
@RailMinIndia
 
@NWRailways",2024
80,"Travelling in 
@IndianRailways
 after a long time and my god the amount of improvement they have done in upgrading the coach , washroom, hygiene etc is awesome I feel like I should travel more via trains now",2024
81,"Shame on Indian Railways 
@RailMinIndia
 I am travelling in the Second AC Coach (A2) of train number 20986,  Udhampur Kota superfast express & theft happened. PNR no. 2908826065 I want complete action to be taken. 
@NWRailways
 @rpfwr1
.
#theft #indianrailways",2024
82,"Again the same story of indianrailways train 12838 puri hwh sf express is late by 2 hrs and still stuck before the howrah station Its highly disappointing do something guys 
@RailMinIndia
 @AshwiniVaishnaw
 @narendramodi
 @RailwaySeva",2024
83,Did you know? Indian Railways has more pensioners (1.59 million) than active employees (1.19 million)! #IndianRailways #InterestingFacts,2024
84,"Chalo I am back guys 
Bas ab Indian railways fu na kre toh behtar hogaa ",2024
85,"All is Not Well with Indian Railways

Even if you have a confirmed ticket

There’s a high chance that ticketless or waiting list passengers will hijack reserved seats 

Can’t access washroom, put the safety of family at risk. Sleeper and 3AC getting worse",2024
86,"The Ajmer Puri SF Express (20824) is consistently late, causing significant inconvenience to travelers. Indian Railways must improve its punctuality or consider refunding passengers. This persistent issue is very frustrating for everyone . #IndianRailways #AjmerPuriExpres",2024
87,"I had booked two 3rd AC tickets from visakhapatnam to kacheguda on 14th may but only one ticket was confirmed and another was in waiting list even though the journey is completed still I didn't any refund till now 
@indianrailways",2024
88,"Worst railway service 
@indianrailways
 ",2024
89," Indian Railways is working on a super app that will combine the ticketing, train tracking and other services.",2024
90,"Meanwhile Indian railways 
கூட்ட நெரிசலை தவிர்க்க கூடுதலாக ஒரு AC பெட்டி இணைப்பு",2024
91,"कभी कभी घर की बहुत याद आती हैं अब जिंदगी ट्रांसफर चाहती है. 
रेलवे में वाकी सब ठीक ठाक है लेकिन ट्रांसफर पॉलिसी एक दम बकवास और घटिया है इस पर रेलवे के आला अधिकारियों और रेलवे बोर्ड को विचार करके हल निकालना चाहिए 
#Changetransferpolicy
#indianrailways #RailwayNews",2024
92,"Rahul Gandhi should also include the issue of removal of concession for Senior citizens in Indian Railways.

Modi Sarkar gathered almost 5,800 crore rupees by snatching the subsidies of the elderly!

This needs to be talked about to convince Modi-loving Buddhe uncles..",2024
93,"Which Indian Railways amenity has transformed your travel experience?

#InvestInIndia #InvestIndia",2024
94," Strength of Indian Railways

• Total Active Employees - 11,89,615
• Active Pensioners - 15,93,300

Indian Railways and Its Subsidiaries Has More Pensioners Than Employees",2024
95,"Reading news that neither Maharashtra Govt ruled BMC nor Indian Railways is claiming ownership of the #Ghatkopar land.

I want to claim ownership of that land parcel . Who else is willing to join me ?",2024
96,"The only reason ""modi ka parivar"" accounts deny disgusting state of Indian railways is because they don't travel in trains. They live and breathe highways (the only infra they know)",2024
97,"I hope whoever next railway minister is  it's not 
@AshwiniVaishnaw
 , everytime I travel to Bihar northeast I feel so so bad. I hope they start treating these places as part of India. Train is delayed again and again. Please just resign sir. 
#IndianRailways",2024
98,"Thank you..Rambabu sir he is the station master , sits in front of cst plfrm no 8..my friend who was travelling from vande Bharat lost his bag at the cst station ystrdy.i rcd it and I thank indian railways for helping citizens #indianrailways 
@RailMinIndia
 @AshwiniVaishnaw",2024
99,"रेलवे शुरू करेगा स्पेशल ट्रेन 
पश्चिम रेलवे चलाएगा समर स्पेशल ट्रेन
साबरमती और हरिद्वार के बीच चलेगी

#IndianRailways",2024
100,"The rail madad app  of Indian railways is the most underrated app, my charging port was not working, I filed a complaint using it, and within seconds a guy came to me asking if it or not and he fixed it within seconds. 
@RailMinIndia
  ",2024
101,Indian Railways not perfect but Anti Ashwini Vaishnaw trends look like a paid hit job.,2024
102,"Stepping into a non-VB, normal train in Indian Railways is a hell that I would not wish on most people.",2024
103,12651 - Tamil Nadu Sampark Kranti worst train  4000 ka premium tatkal ticket lene ke baad waste of time and money. Isse aacha to ek din aur wait kr liya hota. Wastage of time traveling through Indian railways  #indianrailways  #irctc #ashwanivasnav #railyatri,2024
104,"Ek bahot he gambhir shikayat wali tweet hai Indian railways ko lekar aaj ke he experience se,par abhi bolunga toh kuch log bolenge ye kya jab dekho tab bolta rehta hai,hamare sath to nahi hota kabhi kuch.",2024
105,"The overall performance of #IndianRailways in punctuality is going from bad to worse. Not at all acceptable 
@AshwiniVaishnaw
 @RailMinIndia
 . Railway stations are not even equipped with fans which is most basic in this furnace of a country 
@PMOIndia",2024
106,"If you are planning for some meeting or have to join the office never trust the Indian railways. Always late
Change route and made the train more late 
18/05/2024
#12651 tamil nadu sampark Kranti is an example of that #indianrailways
#irctc #rail #train #railyatri",2024
107,"RITES, the export division of Indian Railways, won the contract, which is valued at $111.26 million (about Rs 915 crore), in a worldwide competitive bidding process. The European Investment Bank (EIB) is providing funding for the project.

#Railway #BEML #InvestmentTips",2024
108,"India Lok Sabha 2024. INC Kerala Twitter handle is writing long emails criticizing Vande Bharat Express, Bullet Train, Indian Railways. Rest of Piddiee politicians are copy pasting the same.

They waste time researching. Modi govt has done more for railways than any govt before.",2024
109,what will it take for the Indian railways (looking at you vandebharat) to reach EVEN CLOSE TO THE ETA PROVIDED,2024
110,seriously think Indian Railways should stop categorising thier coaches in classes. provide a uniform service with uniform coaches throughout. do away with 1st AC for sure. man its high time India seriously think about servicing its larger population not the affluent minority.,2024
111,"Indian Railways carries MILLIONS of passengers daily. But with a massive budget of US$30.57 billion in 2024-25, is it transforming to meet the passenger’s needs?",2024
112,"#IndianRailways 
Q. What is a special train ? 
Ans: Any train  which is as per the following criteria is special 
    1. It's ticket prices should be high (for no reason at all).
    2. It should run late from the station of origin.",2024
113,"#DidYouKnow No study of a country's rail history is complete without knowing how the construction of Railways was financed. The agreements with the Company provided for a Government guarantee of 5% on their capital, without which investors wouldn't come forward. #IndianRailways",2024
114,"Indian railways,you guys are pathetic!
Not a single train running on time and almost 8-9hr late,i swear to god ,no political party deserves to win the elections .All are bad with a bad system,Middle class people like us suffer because of the delay.
@IndianRailMedia
 @RailMinIndia",2024
115,Name the language whose greatest literary work is the Railway reservation chart of Indian Railways.,2024
116,Indian Railways has become a complete joke. Pathetic Service. They just say 'Inconvenience is deeply regretted' and get over with the long hour delays every time.,2024
117,"IRFC's Q4 results are a shot in the arm Indian Railways Finance Corp's net profit soars 34% to ₹1,717 crore, while it declares a dividend of ₹0.70. A strong quarter for the company #IRFC #Q4Results #Dividend",2024
118,"If any of you have any angst against #IndianRailways (which you are fully entitled to have), please don't direct it at me. I am here in my personal capacity trying to give an informal perspective from the Railways' side. Any snide personal remarks or abuse and you are blocked.",2024
119," Sustainability is at the forefront of Indian Railways' growth. The last decade has seen a significant shift towards eco-friendly practices, including solar-powered trains and stations, reducing the carbon footprint. #GreenTransport #SustainableTravel #IndianRailways",2024
120,"I'd like to know why Indian Railways can't provide assistance for people with disabilities (PWDs) when airlines and even the Delhi Metro do.
Particularly appreciate the Delhi Metro's assistance process. They have staff present to help with boarding and deboarding at each station.",2024
121,Indian Railways runs on Jugad. Did a round trip in a C (AC Chair Car) type coach and half of the things are added to the coach and some repairs are jugads.,2024
122,"During earlier congress govt Indian railways launched rajdhani, shatabdi, duronto,LHB coaches & there was no hue & cry because it's the duty of the govt to upgrade & bring new technology which can provide comfort ,more safety etc present modi govt is the only govt which",2024
123,"Symbolic wish:
May BJP lose seats, like the number of sleeper seats lost in Indian Railways in the last few years.",2024
124,"In this day and age, where we have information overload, digital India booming, all sorts of analyses being done by experts, it's sad we don't get more data out of Indian Railways for analysis.
Why can't IR develop a cricinfo like stats engine, which we can play with?",2024
125,"Dear Dhangekar pl look
Dqueen befaster with 2engins
Stops@dadar
 dmumbai 
@1755
 pune@2050
Usetrack 5 6 
Sinhgad 1825 pune2155
Pragati d 1715 pune2035
1more trip by Rake of intercity
Borivali pune direct train
@GM_CRly",2024
126,"dear 
@IRCTCofficial
 @RailMinIndia
 मुझे नही पता कि आपको क्या तकलीफ है मुझसे लेकिन मैं जब भी टिकट बुक करता हूं तो हमेशा SIDE UPPER berth ही देते हो। मुझे ऊपर की सीट पर चढ़ने में तकलीफ होती है।इसलिए में लोअर बर्थ ही चयन करता पर आपका सिस्टम मुझे साइड अपर ही देता है।",2024
127,"20404 BKN PRYJ SF

SDLP   45
LHU     21
CRWA 54
JJN     60
NWH   45
SIKR    92
बीकानेर-प्रयागराज ट्रेन मैं चिड़ावा झुंझुनू शानदार परफॉर्मेंस करते हुए 
@drmbikaner
 @GMNWRailway
 @RailMinIndia
 @NWRailways",2024
128,"आजादी के 77 साल होने बाद भी व कई वर्षों से मांग के बावजूद जालोर रूट (पाटन, भीलडी, समदड़ी) पर एक भी चेन्नई के लिए सीधी रेल सेवा नहीं हैं
कृपया रेल विभाग गंभीरता से संज्ञान लेकर ट्रेन न. 22693/94 इस रूट पर नियमित शुरू करे
@NWRailways
@GMSRailway
@RailMinIndia
@RailwaySeva
@drmadiwr",2024
129,"ट्रेन न 20918 पुरी इंदोर गाडीत साफ सफाई अजिबात नव्हती झोपेत  ac पूर्णत1 वाजेपासून बंद झाला होता 1:50am ला सुरू झाला tcला बोललो पूर्ण प्रवासी हळहळ करत होते तिकीट दर नुसार सुविधा तरद्यावी 
@WesternRly
 @RailMinIndia
 @DivisionalRail
 @BhopalDivision
 @DRMn
 @NagpurDrm51035
 @RailwaySeva",2024
130,"सहरसा से पाटलिपुत्र
ट्रैन नो 13205 
दिव्यांग बॉगी में आम आदमी आ के बैठ गए हैं और दिव्यांग के आग्रह पे भी उन्हें बैठने नहीं दे रहे हैं। 
URG 13308073
@RailMinIndia
 @AshwiniVaishnaw",2024
131,"Everytime I see this Tuglakabad written on Indian Railway engine... My blood boils
@RailMinIndia
 

@narendramodi
 

Please do something.",2024
132,"जब आप को स्पेशल ट्रेन चलाने की टाइम नही l
तो स्पेशल ट्रेनें के नाम पर क्यों चलाते हैं
Train NO 08475 
@AshwiniVaishnaw
 @IRCTCofficial
 
@RailMinIndia
 
#Bhubaneswar",2024
133,"#Mumbai #Thane #NaviMumbai
#Kalyan #Dombivli #Vasai #Virar #MiraRoad 

Asking #MumbaiLocal train commuters...

Is there any station in Mumbai Suburban train section where you have found all the Escalators & Lifts are working at a given time?
@drmbct
 @drmmumbaicr
@RailMinIndia",2024
134,"अप्रेंटिस के अपने हक और अधिकार की आवाज़ 
@AIRAAAOFFICIAL
 ,आज भी रेलवे के ग्रुप d के पदों पर अपने पूर्ण अधिकार (GM POWER) की माँग करता है ,मुझे उम्मीद है कि आने वाले नई सरकार अप्रेंटिसों के साथ न्याय करेगी 
@ShivaGopalMish1
 @AIRF_COMMS
 @Arvindsirlko
 @RailMinIndia
 @AshishMisshra",2024
